feature,period,target,tree_importance,boruta_keep,linear_coef,shap_value,tft_vsn_importance,tree_rank,linear_rank,boruta_score,score_embedded
mfi_zn30,4h,target_logreturn,0.002954692579805851,0.0,0.0,0.0,0.0,94.0,191.0,0.0,0.3708502024291498
cmf_zn30,4h,target_logreturn,0.0019490004051476717,0.0,3.5158344436041515e-05,0.0,0.0,134.0,128.0,0.0,0.3894736842105263
price_volume_corr_20_zn30,4h,target_logreturn,0.001774983829818666,0.0,0.00015308343915826657,0.0,0.0,150.0,94.0,0.0,0.40404858299595137
price_position_ma200_zn30,4h,target_logreturn,0.002162473276257515,0.0,0.0,0.0,0.0,129.0,191.0,0.0,0.3425101214574899
beta_btc_60d_zn30,4h,target_logreturn,0.0022094259038567543,0.0,0.0,0.0,0.0,124.0,191.0,0.0,0.3465587044534413
distance_to_pivot_zn30,4h,target_logreturn,0.0015252302400767803,0.0,0.0,0.0,0.0,167.0,191.0,0.0,0.3117408906882591
volume_profile_hvn_zn30,4h,target_logreturn,0.0013513922458514571,0.0,8.238540912676699e-05,0.0,0.0,182.0,115.0,0.0,0.3611336032388664
volume_profile_lvn_zn30,4h,target_logreturn,0.0014914089115336537,0.0,0.0,0.0,0.0,169.0,191.0,0.0,0.3101214574898785
dow_sin_zn30,4h,target_logreturn,0.0037492967676371336,0.0,0.0,0.0,0.0,66.0,191.0,0.0,0.39352226720647776
dow_cos_zn30,4h,target_logreturn,0.006765920668840408,0.15,0.0,0.0,0.0,26.0,191.0,0.15,0.45591093117408904
high_mm30,4h,target_logreturn,0.0008161290315911174,0.0,0.0,0.0,0.0,221.0,191.0,0.0,0.2680161943319838
low_mm30,4h,target_logreturn,0.003438707208260894,0.05,0.0,0.0,0.0,75.0,191.0,0.05,0.3962348178137652
ma5_mm30,4h,target_logreturn,0.0176108255982399,0.9,0.0,0.0,0.0,6.0,191.0,0.9,0.6221052631578947
ma20_mm30,4h,target_logreturn,0.00011457641812739894,0.0,0.0,0.0,0.0,232.0,191.0,0.0,0.25910931174089064
boll_upper_mm30,4h,target_logreturn,0.001423796289600432,0.05,0.0,0.0,0.0,171.0,191.0,0.05,0.318502024291498
boll_lower_mm30,4h,target_logreturn,0.002261641900986433,0.0,0.0,0.0,0.0,120.0,191.0,0.0,0.34979757085020247
support_level_20_mm30,4h,target_logreturn,0.006900429725646973,0.5,0.0,0.0,0.0,24.0,191.0,0.5,0.5275303643724696
resistance_level_20_mm30,4h,target_logreturn,0.0009078431176021695,0.05,0.0,0.0,0.0,214.0,191.0,0.05,0.28368421052631576
distance_to_support_mm30,4h,target_logreturn,0.0031768514309078455,0.1,0.0,0.0,0.0,85.0,191.0,0.1,0.39813765182186234
distance_to_resistance_mm30,4h,target_logreturn,0.0013880375772714615,0.05,0.0,0.0,0.0,176.0,191.0,0.05,0.31445344129554653
volume_mm30,4h,target_logreturn,0.0014076982624828815,0.0,0.0,0.0,0.0,174.0,191.0,0.0,0.3060728744939271
vol_ma_mm30,4h,target_logreturn,0.0016025770455598831,0.0,0.00011088739431847228,0.0,0.0,162.0,100.0,0.0,0.3894736842105263
volume_relative_20_mm30,4h,target_logreturn,0.0034107454121112823,0.0,0.0,0.0,0.0,76.0,191.0,0.0,0.3854251012145749
obv_mm30,4h,target_logreturn,0.001842224271968007,0.05,0.0,0.0,0.0,143.0,191.0,0.05,0.3411740890688259
amplitude_range_mm30,4h,target_logreturn,0.0022007913794368505,0.0,0.0,0.0,0.0,126.0,191.0,0.0,0.34493927125506074
atr_slope_mm30,4h,target_logreturn,0.003948686644434929,0.3,0.0,0.0,0.0,60.0,191.0,0.3,0.4583805668016194
cci_mm30,4h,target_logreturn,0.0009117478039115667,0.0,9.506435703957261e-05,0.0,0.0,213.0,107.0,0.0,0.3425101214574899
adx_scaled_mm30,4h,target_logreturn,0.001637626439332962,0.0,0.0,0.0,0.0,161.0,191.0,0.0,0.3165991902834008
vwap_mm30,4h,target_logreturn,0.0,0.0,0.0,0.0,0.0,242.0,191.0,0.0,0.2510121457489879
obv_diff1_mm30,4h,target_logreturn,0.002627462148666382,0.0,0.0,0.0,0.0,105.0,191.0,0.0,0.3619433198380567
obv_pct_mm30,4h,target_logreturn,0.0011854050680994987,0.0,4.4881014957492485e-05,0.0,0.0,195.0,124.0,0.0,0.3433198380566802
obv_slope_14_mm30,4h,target_logreturn,0.0009009471978060901,0.0,0.0,0.0,0.0,215.0,191.0,0.0,0.27287449392712554
trend_flag_mm30,4h,target_logreturn,4.5411008613882586e-05,0.0,0.0,0.0,0.0,233.0,191.0,0.0,0.2582995951417004
keltner_upper_20_mm30,4h,target_logreturn,0.0015242625959217548,0.05,0.0,0.0,0.0,168.0,191.0,0.05,0.3209311740890688
keltner_lower_20_mm30,4h,target_logreturn,0.007332472130656242,0.2,0.0,0.0,0.0,20.0,191.0,0.2,0.4707692307692307
stoch_rsi_mm30,4h,target_logreturn,0.0013586885761469603,0.0,0.0004176546132403288,0.0,0.0,179.0,55.0,0.0,0.4121457489878543
williams_r_mm30,4h,target_logreturn,0.0021799891255795956,0.0,0.0004575905135601674,0.0,0.0,128.0,46.0,0.0,0.4607287449392713
ichimoku_conv_mm30,4h,target_logreturn,0.0022849750239402056,0.0,0.0,0.0,0.0,117.0,191.0,0.0,0.3522267206477733
ichimoku_base_mm30,4h,target_logreturn,0.0034479780588299036,0.0,0.00023039215882301556,0.0,0.0,74.0,80.0,0.0,0.4769230769230769
ichimoku_span_a_mm30,4h,target_logreturn,0.0011185187613591552,0.1,0.0001209515153856819,0.0,0.0,204.0,98.0,0.1,0.37708502024291496
ichimoku_span_b_mm30,4h,target_logreturn,0.0007895799353718758,0.0,0.0003214002260394817,0.0,0.0,222.0,67.0,0.0,0.3676113360323886
cloud_thickness_mm30,4h,target_logreturn,0.0011663876939564943,0.0,0.0,0.0,0.0,196.0,191.0,0.0,0.28825910931174087
supertrend_10_3_mm30,4h,target_logreturn,0.0019482411444187164,0.0,0.0,0.0,0.0,135.0,191.0,0.0,0.3376518218623482
heikin_ashi_trend_mm30,4h,target_logreturn,0.002267806325107813,0.0,0.0,0.0,0.0,119.0,191.0,0.0,0.3506072874493927
ret_skew_30d_mm30,4h,target_logreturn,0.0010481085628271103,0.0,0.0007512788404012411,0.0,0.0,206.0,25.0,0.0,0.4145748987854251
ret_kurt_30d_mm30,4h,target_logreturn,0.0011442488757893443,0.0,0.00010778129749822627,0.0,0.0,202.0,102.0,0.0,0.3554655870445344
var_95_30d_mm30,4h,target_logreturn,0.003685716539621353,0.0,0.0004831697864978841,0.0,0.0,67.0,44.0,0.0,0.5117408906882591
cvar_95_30d_mm30,4h,target_logreturn,0.0012812208151444793,0.05,0.00041125473448625036,0.0,0.0,187.0,57.0,0.05,0.41404858299595143
z_score_gap_mm30,4h,target_logreturn,0.0008930428884923458,0.0,1.6364402736643816e-05,0.0,0.0,216.0,131.0,0.0,0.32064777327935223
engulfing_up_cnt_20_mm30,4h,target_logreturn,0.0013141556410118937,0.0,0.00043538847960970074,0.0,0.0,184.0,51.0,0.0,0.41133603238866395
doji_ratio_20_mm30,4h,target_logreturn,0.000728659681044519,0.0,5.965116872507298e-05,0.0,0.0,224.0,122.0,0.0,0.3214574898785425
hammer_cnt_20_mm30,4h,target_logreturn,0.00268136546947062,0.0,0.0,0.0,0.0,103.0,191.0,0.0,0.36356275303643726
mfi_mm30,4h,target_logreturn,0.002552214777097106,0.0,0.0010046189203337975,0.0,0.0,107.0,20.0,0.0,0.4987854251012146
cmf_mm30,4h,target_logreturn,0.0016414257697761059,0.0,0.0,0.0,0.0,159.0,191.0,0.0,0.31821862348178137
price_volume_corr_20_mm30,4h,target_logreturn,0.00519631477072835,0.1,0.0005308099604299577,0.0,0.0,39.0,40.0,0.1,0.5576518218623482
price_position_ma200_mm30,4h,target_logreturn,0.0018575512804090977,0.0,7.366828063393487e-05,0.0,0.0,141.0,119.0,0.0,0.39109311740890684
beta_btc_60d_mm30,4h,target_logreturn,0.0027005306910723448,0.0,0.0,0.0,0.0,102.0,191.0,0.0,0.3643724696356275
distance_to_pivot_mm30,4h,target_logreturn,0.0012031494406983256,0.0,6.119165842534223e-05,0.0,0.0,193.0,121.0,0.0,0.3473684210526316
volume_profile_hvn_mm30,4h,target_logreturn,0.003025228390470147,0.0,0.00014926331808515154,0.0,0.0,88.0,95.0,0.0,0.4534412955465587
volume_profile_lvn_mm30,4h,target_logreturn,0.004403291270136833,0.0,5.1042547298274514e-05,0.0,0.0,51.0,123.0,0.0,0.4607287449392713
hour_sin_mm30,4h,target_logreturn,0.010404791682958603,0.7,0.0003854502968808979,0.0,0.0,13.0,60.0,0.7,0.6825101214574898
hour_cos_mm30,4h,target_logreturn,0.0,0.0,0.0,0.0,0.0,242.0,191.0,0.0,0.2510121457489879
dow_sin_mm30,4h,target_logreturn,0.005511820316314697,0.1,0.0,0.0,0.0,34.0,191.0,0.1,0.4394331983805668
dow_cos_mm30,4h,target_logreturn,0.0,0.0,0.0007228316345674241,0.0,0.0,242.0,27.0,0.0,0.38380566801619437
_orig_idx,4h,target_logreturn,0.004481729585677385,0.05,0.0,0.0,0.0,49.0,191.0,0.05,0.4172874493927125
rolling_volatility,4h,target_logreturn,0.0022576632909476757,0.15,0.0,0.0,0.0,121.0,191.0,0.15,0.37898785425101217
ewmavolatility,4h,target_logreturn,0.02133599855005741,0.85,0.0,0.0,0.0,4.0,191.0,0.85,0.6137246963562754
return_skewness,4h,target_logreturn,0.018690630793571472,0.95,0.0049160737361441465,0.0,0.0,5.0,2.0,0.95,0.7859514170040486
tail_bias_norm,4h,target_logreturn,0.004289970267564058,0.1,0.0005140598848951408,0.0,0.0,53.0,41.0,0.1,0.5455060728744939
logreturn_pct_rank,4h,target_logreturn,0.003625515615567565,0.1,0.0006988258944457351,0.0,0.0,71.0,28.0,0.1,0.5414574898785425
target_vol_jump_prob,4h,target_logreturn,0.03544890135526657,0.65,0.0001705379357814737,0.0,0.0,3.0,92.0,0.65,0.6546963562753036
target_realized_vol,4h,target_logreturn,0.01284724473953247,0.7,0.0003893876094197597,0.0,0.0,9.0,59.0,0.7,0.6865587044534414
target_breakout_prob,4h,target_logreturn,0.16574794054031372,1.0,0.00021412017758057426,0.0,0.0,1.0,86.0,1.0,0.731174089068826
oi_mean_oc,4h,target_logreturn,0.004276618827134371,0.0,0.0,0.0,0.0,55.0,191.0,0.0,0.40242914979757083
oi_mean_oc_z,4h,target_logreturn,0.0029563719872385263,0.0,0.00019364691059809815,0.0,0.0,93.0,88.0,0.0,0.45506072874493925
long_percent_ls_acc_global,4h,target_logreturn,0.002330515068024397,0.0,0.0007760899485320008,0.0,0.0,115.0,24.0,0.0,0.48906882591093115
long_percent_ls_acc_top,4h,target_logreturn,0.0008584128809161484,0.0,0.0,0.0,0.0,219.0,191.0,0.0,0.26963562753036435
long_percent_ls_pos_top,4h,target_logreturn,0.0012763793347403407,0.0,0.00010033255313724646,0.0,0.0,188.0,103.0,0.0,0.36599190283400806
open_basis_futures_basis,4h,target_logreturn,0.002153857611119747,0.0,0.00042326925711937537,0.0,0.0,130.0,54.0,0.0,0.4526315789473684
open_change_futures_basis,4h,target_logreturn,0.0017436991911381483,0.0,0.0,0.0,0.0,152.0,191.0,0.0,0.32388663967611336
close_change_futures_basis,4h,target_logreturn,0.0010063786758109927,0.0,0.00016536503648288632,0.0,0.0,209.0,93.0,0.0,0.357085020242915
whale_index_value_whale_index,4h,target_logreturn,0.0018430909840390086,0.0,0.00011051241075274226,0.0,0.0,142.0,101.0,0.0,0.4048582995951417
taker_sell_volume_usd,4h,target_logreturn,0.0008235562709160149,0.0,0.0,0.0,0.0,220.0,191.0,0.0,0.26882591093117403
taker_sell_volume_usd_z,4h,target_logreturn,0.005026471335440874,0.0,0.0011096616396860882,0.0,0.0,42.0,17.0,0.0,0.5538461538461539
taker_imbalance_z,4h,target_logreturn,0.011798431165516376,0.8,0.001544426151435782,0.0,0.0,10.0,9.0,0.8,0.7462348178137652
taker_buy_sell_imbalance,4h,target_logreturn,0.010768231004476547,0.7,0.0006336320768558278,0.0,0.0,12.0,32.0,0.7,0.7059919028340081
cdri_index_value_futures_cdri,4h,target_logreturn,0.006626024376600981,0.0,0.0013975235530987785,0.0,0.0,27.0,11.0,0.0,0.5708502024291497
interest_rate_borrow_interest_rate_binance,4h,target_logreturn,0.0013256152160465717,0.0,0.0,0.0,0.0,183.0,191.0,0.0,0.2987854251012146
premium_premium_index,4h,target_logreturn,0.005505865439772606,0.15,0.00034128780047344915,0.0,0.0,35.0,63.0,0.15,0.5522672064777329
altcoin_index_index,4h,target_logreturn,0.0067771985195577145,0.0,0.0005600544128273961,0.0,0.0,25.0,38.0,0.0,0.5506072874493928
movcd_bitcoin_bitcoin_reserve_risk,4h,target_logreturn,0.005175213795155287,0.05,0.0,0.0,0.0,40.0,191.0,0.05,0.4245748987854251
vocd_bitcoin_bitcoin_reserve_risk,4h,target_logreturn,0.003676855470985174,0.0,0.00040409291083461356,0.0,0.0,68.0,58.0,0.0,0.49959514170040487
ahr999_value_ahr999,4h,target_logreturn,0.008060622029006481,0.2,0.0049160737361441465,0.0,0.0,19.0,2.0,0.2,0.6246153846153846
active_address_count_bitcoin_active_addresses,4h,target_logreturn,0.0033807940781116486,0.2,0.0009537346913321557,0.0,0.0,78.0,21.0,0.2,0.5614574898785426
new_address_count_bitcoin_new_addresses,4h,target_logreturn,0.00593574857339263,0.05,0.0002231195089870312,0.0,0.0,32.0,82.0,0.05,0.5193117408906882
net_unpnl_bitcoin_bitcoin_net_unrealized_profit_loss,4h,target_logreturn,0.011029810644686222,0.2,0.0049160737361441465,0.0,0.0,11.0,2.0,0.2,0.6310931174089068
sth_sopr_bitcoin_sth_sopr,4h,target_logreturn,0.00901779718697071,0.3,0.0,0.0,0.0,16.0,191.0,0.3,0.49400809716599187
lth_sopr_bitcoin_lth_sopr,4h,target_logreturn,0.004709844943135977,0.0,0.0002937301556041475,0.0,0.0,46.0,70.0,0.0,0.5076923076923077
short_term_holder_supply_bitcoin_bitcoin_short_term_holder_supply,4h,target_logreturn,0.0033688838593661785,0.05,0.0012523948641898687,0.0,0.0,79.0,13.0,0.05,0.5371255060728745
rhodl_ratio_bitcoin_bitcoin_rhodl_ratio,4h,target_logreturn,0.004591751378029585,0.05,0.0,0.0,0.0,47.0,191.0,0.05,0.41890688259109315
bitcoin_dominance_bitcoin_bitcoin_dominance,4h,target_logreturn,0.004071506671607494,0.05,0.0,0.0,0.0,58.0,191.0,0.05,0.41
global_m2_yoy_growth_bitcoin_bitcoin_vs_global_m2_growth,4h,target_logreturn,0.0033905550371855497,0.0,0.0,0.0,0.0,77.0,191.0,0.0,0.3846153846153846
us_m2_yoy_growth_bitcoin_bitcoin_vs_us_m2_growth,4h,target_logreturn,0.0052301110699772835,0.1,9.157434375468668e-05,0.0,0.0,38.0,110.0,0.1,0.5017813765182186
us_m2_supply_bitcoin_bitcoin_vs_us_m2_growth,4h,target_logreturn,0.0,0.0,0.0002545037559804453,0.0,0.0,242.0,77.0,0.0,0.34331983805668015
bubble_index_bitcoin_bubble_index,4h,target_logreturn,0.0029853475280106068,0.1,0.0,0.0,0.0,90.0,191.0,0.1,0.39408906882591094
google_trend_percent_bitcoin_bubble_index,4h,target_logreturn,0.004743045195937157,0.1,0.0,0.0,0.0,44.0,191.0,0.1,0.43133603238866397
mining_difficulty_bitcoin_bubble_index,4h,target_logreturn,0.008749563246965408,0.1,0.0,0.0,0.0,18.0,191.0,0.1,0.4523886639676114
transaction_count_bitcoin_bubble_index,4h,target_logreturn,0.0019130191067233682,0.0,1.5580108754932055e-05,0.0,0.0,138.0,132.0,0.0,0.38299595141700404
address_send_count_bitcoin_bubble_index,4h,target_logreturn,0.014182713814079762,0.25,0.0,0.0,0.0,7.0,191.0,0.25,0.49129554655870444
puell_multiple_puell_multiple,4h,target_logreturn,0.0038062070962041616,0.2,0.000506063589990325,0.0,0.0,65.0,42.0,0.2,0.5549797570850202
correlation_gld,4h,target_logreturn,0.003244684776291251,0.0,0.0008492577314883927,0.0,0.0,82.0,22.0,0.0,0.5174089068825911
correlation_iwm,4h,target_logreturn,0.00457970192655921,0.0,0.0002459771202846221,0.0,0.0,48.0,78.0,0.0,0.49959514170040487
correlation_qqq,4h,target_logreturn,0.0031857816502451897,0.0,0.001354774386460573,0.0,0.0,84.0,12.0,0.0,0.5238866396761134
correlation_tlt,4h,target_logreturn,0.002958311466500163,0.0,0.00038102027999630797,0.0,0.0,92.0,61.0,0.0,0.4777327935222672
etf_btc_change_usd,4h,target_logreturn,0.006234681699424982,0.25,0.0010156871055293463,0.0,0.0,30.0,19.0,0.25,0.6119433198380567
etf_eth_net_assets_usd,4h,target_logreturn,0.0035831087734550238,0.0,0.0,0.0,0.0,72.0,191.0,0.0,0.38866396761133604
etf_eth_change_usd,4h,target_logreturn,0.0053040930069983006,0.1,0.0,0.0,0.0,36.0,191.0,0.1,0.4378137651821863
funding_rate,4h,target_logreturn,0.0028233558405190706,0.0,0.00033098403486320877,0.0,0.0,99.0,64.0,0.0,0.46963562753036436
basis_z,4h,target_logreturn,0.005097205750644207,0.05,0.0010436373398919059,0.0,0.0,41.0,18.0,0.05,0.5638461538461538
volume,4h,target_logsharpe_ratio,0.00025501681375317276,0.0,0.01866686038707139,0.0,0.0,236.0,56.0,0.0,0.3651821862348178
rsi,4h,target_logsharpe_ratio,0.0008546921890228987,0.0,0.0,0.0,0.0,228.0,187.0,0.0,0.26558704453441295
macd_hist,4h,target_logsharpe_ratio,0.0006808992475271225,0.0,0.011304047014953057,0.0,0.0,232.0,76.0,0.0,0.3522267206477733
kdj_j,4h,target_logsharpe_ratio,0.004088584333658218,0.55,0.031757858983005996,0.0,0.0,63.0,38.0,0.55,0.629838056680162
momentum,4h,target_logsharpe_ratio,0.002543991431593895,0.0,0.023577851539215423,0.0,0.0,113.0,49.0,0.0,0.4704453441295547
vol_change,4h,target_logsharpe_ratio,0.0024915270041674376,0.0,0.00014517717588641011,0.0,0.0,119.0,124.0,0.0,0.4048582995951417
obv,4h,target_logsharpe_ratio,0.0006073114927858114,0.0,0.0,0.0,0.0,233.0,187.0,0.0,0.26153846153846155
cci,4h,target_logsharpe_ratio,0.0042430683970451355,0.25,0.015829575601638075,0.0,0.0,62.0,61.0,0.25,0.5520242914979757
adx,4h,target_logsharpe_ratio,0.001640449045225978,0.0,0.0,0.0,0.0,186.0,187.0,0.0,0.2995951417004049
plus_di,4h,target_logsharpe_ratio,0.0020840761717408895,0.5,0.0,0.0,0.0,149.0,187.0,0.5,0.42955465587044533
minus_di,4h,target_logsharpe_ratio,0.004432761110365391,0.1,0.043241437472703016,0.0,0.0,59.0,26.0,0.1,0.5527935222672065
trend_flag,4h,target_logsharpe_ratio,0.0006809952319599688,0.0,0.0005674100352188805,0.0,0.0,231.0,117.0,0.0,0.3198380566801619
boll_bandwidth,4h,target_logsharpe_ratio,0.0019190916791558266,0.0,0.0,0.0,0.0,163.0,187.0,0.0,0.31821862348178137
range_flag,4h,target_logsharpe_ratio,0.0022874665446579456,0.05,0.014883288742982375,0.0,0.0,133.0,66.0,0.05,0.4504858299595142
high_vol_flag,4h,target_logsharpe_ratio,0.0005669589736498892,0.0,0.00010942409261487905,0.0,0.0,235.0,125.0,0.0,0.31012145748987857
stress_flag,4h,target_logsharpe_ratio,0.0,0.0,0.0,0.0,0.0,244.0,187.0,0.0,0.25263157894736843
donchian_high_20,4h,target_logsharpe_ratio,0.001843064441345632,0.0,0.0,0.0,0.0,171.0,187.0,0.0,0.31174089068825916
squeeze_on,4h,target_logsharpe_ratio,0.0014881751267239451,0.0,0.005749772733053298,0.0,0.0,202.0,99.0,0.0,0.35789473684210527
ppo,4h,target_logsharpe_ratio,0.001877475413493812,0.1,0.0,0.0,0.0,168.0,187.0,0.1,0.33417004048582993
tsi,4h,target_logsharpe_ratio,0.001977201784029603,0.15,0.14532603849676456,0.0,0.0,157.0,5.0,0.15,0.5004453441295547
cloud_thickness,4h,target_logsharpe_ratio,0.0009948813822120428,0.0,0.0,0.0,0.0,226.0,187.0,0.0,0.2672064777327935
heikin_ashi_trend,4h,target_logsharpe_ratio,0.0021467451006174088,0.0,0.0,0.0,0.0,145.0,187.0,0.0,0.3327935222672065
ret_skew_30d,4h,target_logsharpe_ratio,0.005114103201776743,0.45,0.22446205373038727,0.0,0.0,45.0,4.0,0.45,0.6519433198380568
ret_kurt_30d,4h,target_logsharpe_ratio,0.0023399482015520334,0.0,0.0,0.0,0.0,130.0,187.0,0.0,0.34493927125506074
var_95_30d,4h,target_logsharpe_ratio,0.0037906235083937645,0.0,0.0,0.0,0.0,65.0,187.0,0.0,0.39757085020242916
cvar_95_30d,4h,target_logsharpe_ratio,0.0022327720653265715,0.05,0.0,0.0,0.0,136.0,187.0,0.05,0.350080971659919
z_score_gap,4h,target_logsharpe_ratio,0.0014772304566577077,0.0,0.0,0.0,0.0,204.0,187.0,0.0,0.2850202429149798
doji_ratio_20,4h,target_logsharpe_ratio,0.0014270954998210073,0.0,0.0,0.0,0.0,211.0,187.0,0.0,0.27935222672064774
hammer_cnt_20,4h,target_logsharpe_ratio,0.002157363574951887,0.05,0.011520895021380111,0.0,0.0,143.0,75.0,0.05,0.43510121457489886
engulfing_up_cnt_20,4h,target_logsharpe_ratio,0.0013620884856209159,0.0,0.009573862015924217,0.0,0.0,215.0,86.0,0.0,0.35789473684210527
mfi,4h,target_logsharpe_ratio,0.002672049915418029,0.0,0.0,0.0,0.0,107.0,187.0,0.0,0.36356275303643726
cmf,4h,target_logsharpe_ratio,0.0025179653894156218,0.0,0.0,0.0,0.0,117.0,187.0,0.0,0.3554655870445344
price_volume_corr_20,4h,target_logsharpe_ratio,0.0029044405091553926,0.05,0.027043286019711163,0.0,0.0,95.0,45.0,0.05,0.49825910931174083
price_position_ma200,4h,target_logsharpe_ratio,0.0029667699709534645,0.1,0.04278313563004421,0.0,0.0,94.0,27.0,0.1,0.5236437246963563
r_sym,4h,target_logsharpe_ratio,0.0024069035425782204,0.05,0.027177903574978755,0.0,0.0,123.0,44.0,0.05,0.47639676113360324
r_btc,4h,target_logsharpe_ratio,0.006019128952175379,0.75,0.09572742716101021,0.0,0.0,37.0,6.0,0.75,0.7168016194331984
beta_btc_60d,4h,target_logsharpe_ratio,0.002064039930701256,0.0,0.0,0.0,0.0,152.0,187.0,0.0,0.3271255060728745
distance_to_pivot,4h,target_logsharpe_ratio,0.0040571861900389194,0.1,0.0048331451918595045,0.0,0.0,64.0,102.0,0.1,0.4872064777327935
hour_cos,4h,target_logsharpe_ratio,0.0063124424777925014,0.85,0.0015202039962475716,0.0,0.0,29.0,112.0,0.85,0.6574493927125507
dow_sin,4h,target_logsharpe_ratio,0.005204727873206139,0.15,0.0,0.0,0.0,43.0,187.0,0.15,0.4453846153846154
dow_cos,4h,target_logsharpe_ratio,0.00512685114517808,0.05,0.0,0.0,0.0,44.0,187.0,0.05,0.4245748987854251
trend_flag_diff1,4h,target_logsharpe_ratio,0.0010609792079776525,0.15,0.002155629793972811,0.0,0.0,223.0,108.0,0.15,0.3636032388663968
trend_flag_slope_24h,4h,target_logsharpe_ratio,0.0037548979744315147,0.0,0.0008919121181837919,0.0,0.0,69.0,113.0,0.0,0.4542510121457489
range_flag_diff1,4h,target_logsharpe_ratio,0.006886218208819628,0.0,0.009302289210908882,0.0,0.0,24.0,87.0,0.0,0.5117408906882591
range_flag_slope_24h,4h,target_logsharpe_ratio,0.0002461733529344201,0.15,0.0,0.0,0.0,237.0,187.0,0.15,0.2882995951417004
ppo_diff1,4h,target_logsharpe_ratio,0.0014919008826836944,0.0,0.0,0.0,0.0,200.0,187.0,0.0,0.28825910931174087
ppo_slope_24h,4h,target_logsharpe_ratio,0.0027395710349082947,0.05,0.0516132601868236,0.0,0.0,103.0,19.0,0.05,0.512834008097166
stoch_rsi_diff1,4h,target_logsharpe_ratio,0.0021817395463585854,0.05,0.007485123197168543,0.0,0.0,140.0,94.0,0.05,0.42214574898785423
stoch_rsi_slope_24h,4h,target_logsharpe_ratio,0.003260168246924877,0.0,0.0,0.0,0.0,84.0,187.0,0.0,0.3821862348178138
psar_diff1,4h,target_logsharpe_ratio,0.001074478728696704,0.0,0.0,0.0,0.0,222.0,187.0,0.0,0.2704453441295547
psar_slope_24h,4h,target_logsharpe_ratio,0.0019062887877225876,0.0,0.006475637212476059,0.0,0.0,165.0,97.0,0.0,0.3894736842105263
ret_skew_30d_diff1,4h,target_logsharpe_ratio,0.002323111053556204,0.0,0.014224652998368788,0.0,0.0,131.0,67.0,0.0,0.44129554655870445
ret_skew_30d_slope_24h,4h,target_logsharpe_ratio,0.0019945804961025715,0.0,0.0,0.0,0.0,156.0,187.0,0.0,0.32388663967611336
ret_kurt_30d_diff1,4h,target_logsharpe_ratio,0.0026893028989434242,0.0,0.03259458692136023,0.0,0.0,106.0,36.0,0.0,0.48663967611336034
ret_kurt_30d_slope_24h,4h,target_logsharpe_ratio,0.002132232068106532,0.0,0.006411162906514631,0.0,0.0,146.0,98.0,0.0,0.40404858299595137
mfi_diff1,4h,target_logsharpe_ratio,0.002870908472687006,0.0,0.009589588569021281,0.0,0.0,97.0,85.0,0.0,0.4542510121457489
mfi_slope_24h,4h,target_logsharpe_ratio,0.0032167956233024597,0.0,0.01825757884825892,0.0,0.0,88.0,57.0,0.0,0.4842105263157895
price_position_ma200_diff1,4h,target_logsharpe_ratio,0.002835298888385296,0.1,0.0,0.0,0.0,99.0,187.0,0.1,0.3900404858299595
price_position_ma200_slope_24h,4h,target_logsharpe_ratio,0.00483807735145092,0.8,0.038887947182607754,0.0,0.0,52.0,30.0,0.8,0.6952226720647774
macd_bullish_cross,4h,target_logsharpe_ratio,0.0007436625892296433,0.0,0.0,0.0,0.0,230.0,187.0,0.0,0.2639676113360324
rsi_overbought,4h,target_logsharpe_ratio,0.0,0.0,0.0038493861654489633,0.0,0.0,244.0,105.0,0.0,0.3190283400809717
rsi_oversold,4h,target_logsharpe_ratio,0.0,0.0,0.030416373828714646,0.0,0.0,244.0,40.0,0.0,0.3716599190283401
price_above_ma20,4h,target_logsharpe_ratio,0.0,0.0,0.0,0.0,0.0,244.0,187.0,0.0,0.25263157894736843
breakout_recent_high,4h,target_logsharpe_ratio,0.00010737393313320354,0.05,0.0,0.0,0.0,239.0,187.0,0.05,0.26668016194331984
trendline_slope_20,4h,target_logsharpe_ratio,0.0014449708396568894,0.0,0.0,0.0,0.0,208.0,187.0,0.0,0.2817813765182186
ma_diff_5_20,4h,target_logsharpe_ratio,0.004389686975628138,0.2,0.015005378197219078,0.0,0.0,60.0,65.0,0.2,0.5404048582995952
volume_relative_20,4h,target_logsharpe_ratio,0.0012772147310897708,0.1,0.02044864671249551,0.0,0.0,219.0,51.0,0.1,0.40299595141700406
volume_percentile,4h,target_logsharpe_ratio,0.005481107626110315,0.05,0.005454977736597045,0.0,0.0,39.0,100.0,0.05,0.4990688259109312
distance_to_support,4h,target_logsharpe_ratio,0.0019952498842030764,0.3,0.0,0.0,0.0,155.0,187.0,0.3,0.38469635627530363
distance_to_resistance,4h,target_logsharpe_ratio,0.003787115216255188,0.2,0.06350417594566522,0.0,0.0,66.0,15.0,0.2,0.5760323886639677
volume_spike_near_support,4h,target_logsharpe_ratio,0.02853880077600479,1.0,0.0003750483488013684,0.0,0.0,2.0,120.0,1.0,0.702834008097166
volume_spike_near_resist,4h,target_logsharpe_ratio,0.0,0.05,0.00043557908258187993,0.0,0.0,244.0,118.0,0.05,0.31850202429149804
obv_diff1,4h,target_logsharpe_ratio,0.0021079210564494133,0.0,0.01898067575307855,0.0,0.0,147.0,53.0,0.0,0.43967611336032386
